,Minnesota,3a. CH4 from Manure Management in Minnesota,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,1990,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,1999,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
11,,Dairy Cattle,,,,,[kg VS/head/year],,,,,,,,,,,,,,,,,,,,,,,,,
2,1999,Dairy Cows,545.0,,x,,"2,268.7",=," 1,236,456,912 ",x,0.24,x,0.108,=," 32,110,811 ",=," 21,709 ",=,0.022,=,0.166,=,0.608,,,,,,,,,
3,1999,Dairy Replacement Heifers,290.0,,x,,"1,211.6",=," 351,371,336 ",x,0.17,x,0.011,=," 667,610 ",=, 451 ,=,0.000,=,0.003,=,0.013,,,,,,,,,
0,1999,Beef Cattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,1999,Feedlot Heifers,92.0,,x,,645.9,=," 59,431,136 ",x,0.33,x,0.011,=," 224,312 ",=, 152 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
16,1999,Feedlot Steer,163.0,,x,,627.4,=," 102,279,421 ",x,0.33,x,0.011,=," 386,035 ",=, 261 ,=,0.000,=,0.002,=,0.007,,,,,,,,,
12,1999,Bulls,35.0,,x,,"1,663.1",=," 58,209,557 ",x,0.17,x,0.008,=," 79,165 ",=, 54 ,=,0.000,=,0.000,=,0.001,,,,,,,,,
14,1999,Calves,530.0,x,122,x,6.7,=," 159,296,527 ",x,0.17,x,0.008,=," 216,643 ",=, 146 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
6,1999,Beef Cows,385.0,,x,,"1,605.4",=," 618,087,749 ",x,0.17,x,0.008,=," 840,599 ",=, 568 ,=,0.001,=,0.004,=,0.016,,,,,,,,,
7,1999,Beef Replacement Heifers,90.0,,x,,"1,025.3",=," 92,275,114 ",x,0.17,x,0.008,=," 125,494 ",=, 85 ,=,0.000,=,0.001,=,0.002,,,,,,,,,
11,1999,Steer Stockers,455.0,,x,,969.3,=," 441,033,785 ",x,0.17,x,0.008,=," 599,806 ",=, 406 ,=,0.000,=,0.003,=,0.011,,,,,,,,,
10,1999,Heifer Stockers,170.0,,x,,"1,025.3",=," 174,297,438 ",x,0.17,x,0.008,=," 237,045 ",=, 160 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
0,1999,Swine,,,,,[kg VS/1000 kg animal mass/day],,,,,,,,,,,,,,,,,,,,,,,,,
18,1999,Breeding Swine,585.0,x,198,x,2.6,=," 111,349,551 ",x,0.48,x,0.287,=," 15,329,816 ",=," 10,364 ",=,0.010,=,0.079,=,0.290,,,,,,,,,
19,1999,Market Under 60 lbs,"1,965.0",x,16,x,8.8,=," 100,227,890 ",x,0.48,x,0.287,=," 13,815,267 ",=," 9,340 ",=,0.009,=,0.071,=,0.262,,,,,,,,,
20,1999,Market 60-119 lbs,"1,200.0",x,41,x,5.4,=," 96,027,120 ",x,0.48,x,0.287,=," 13,236,239 ",=," 8,948 ",=,0.009,=,0.068,=,0.251,,,,,,,,,
21,1999,Market 120-179 lbs,992.5,x,68,x,5.4,=," 132,670,671 ",x,0.48,x,0.287,=," 18,287,133 ",=," 12,363 ",=,0.012,=,0.094,=,0.346,,,,,,,,,
22,1999,Market over 180 lbs,807.5,x,91,x,5.4,=," 144,436,112 ",x,0.48,x,0.287,=," 19,908,865 ",=," 13,460 ",=,0.013,=,0.103,=,0.377,,,,,,,,,
0,1999,Poultry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,1999,Layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,1999,Hens > 1 yr,"12,965.0",x,2,x,10.1,=," 86,106,383 ",x,0.39,x,0.015,=," 503,722 ",=, 341 ,=,0.000,=,0.003,=,0.010,,,,,,,,,
24,1999,Pullets,"3,600.0",x,2,x,10.1,=," 23,909,216 ",x,0.39,x,0.015,=," 139,869 ",=, 95 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
25,1999,Chickens,60.0,x,2,x,10.9,=," 427,707 ",x,0.39,x,0.015,=," 2,502 ",=, 2 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
26,1999,Broilers,"8,036.4",x,1,x,15.5,=," 40,919,156 ",x,0.36,x,0.015,=," 220,963 ",=, 149 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
27,1999,Turkeys,"14,500.0",x,7,x,9.4,=," 337,846,738 ",x,0.36,x,0.015,=," 1,824,372 ",=," 1,233 ",=,0.001,=,0.009,=,0.035,,,,,,,,,
0,1999,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,1999,Sheep on Feed,64.9,x,25,x,9.1,=," 5,397,612 ",x,0.36,x,0.008,=," 15,545 ",=, 11 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
30,1999,Sheep Not on Feed,110.1,x,80,x,9.1,=," 29,279,740 ",x,0.19,x,0.003,=," 14,548 ",=, 10 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
31,1999,Goats,13.6,x,64,x,9.5,=," 3,023,172 ",x,0.17,x,0.008,=," 4,112 ",=, 3 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
32,1999,Horses,78.9,x,450,x,9.6,=," 124,572,892 ",x,0.33,x,0.008,=," 328,872 ",=, 222 ,=,0.000,=,0.002,=,0.006,,,,,,,,,
,1999,TOTAL,,,,,,,,,,,,," 119,119,346 ",," 80,532 ",,0.081,,0.615,,2.255,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,2000,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
12,,Dairy Cattle,,,,,[kg VS/head/year],,,,,,,,,,,,,,,,,,,,,,,,,
2,2000,Dairy Cows,540.0,,x,,"2,298.1",=," 1,240,971,482 ",x,0.24,x,0.115,=," 34,147,633 ",=," 23,086 ",=,0.023,=,0.176,=,0.646,,,,,,,,,
3,2000,Dairy Replacement Heifers,290.0,,x,,"1,209.0",=," 350,612,577 ",x,0.17,x,0.011,=," 664,825 ",=, 449 ,=,0.000,=,0.003,=,0.013,,,,,,,,,
0,2000,Beef Cattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2000,Feedlot Heifers,95.2,,x,,670.8,=," 63,874,786 ",x,0.33,x,0.011,=," 240,492 ",=, 163 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
16,2000,Feedlot Steer,168.2,,x,,654.0,=," 109,992,799 ",x,0.33,x,0.011,=," 414,129 ",=, 280 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
12,2000,Bulls,40.0,,x,,"1,643.8",=," 65,751,352 ",x,0.17,x,0.008,=," 89,422 ",=, 60 ,=,0.000,=,0.000,=,0.002,,,,,,,,,
14,2000,Calves,540.0,x,122,x,6.8,=," 165,011,007 ",x,0.17,x,0.008,=," 224,415 ",=, 152 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
6,2000,Beef Cows,400.0,,x,,"1,590.2",=," 636,073,974 ",x,0.17,x,0.008,=," 865,061 ",=, 585 ,=,0.001,=,0.004,=,0.016,,,,,,,,,
7,2000,Beef Replacement Heifers,100.0,,x,,"1,031.7",=," 103,167,526 ",x,0.17,x,0.008,=," 140,308 ",=, 95 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
11,2000,Steer Stockers,460.0,,x,,979.4,=," 450,524,432 ",x,0.17,x,0.008,=," 612,713 ",=, 414 ,=,0.000,=,0.003,=,0.012,,,,,,,,,
10,2000,Heifer Stockers,180.0,,x,,"1,031.7",=," 185,701,547 ",x,0.17,x,0.008,=," 252,554 ",=, 171 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
0,2000,Swine,,,,,[kg VS/1000 kg animal mass/day],,,,,,,,,,,,,,,,,,,,,,,,,
18,2000,Breeding Swine,582.5,x,198,x,2.6,=," 111,347,292 ",x,0.48,x,0.279,=," 14,909,347 ",=," 10,080 ",=,0.010,=,0.077,=,0.282,,,,,,,,,
19,2000,Market Under 60 lbs,"2,040.0",x,16,x,8.8,=," 104,053,382 ",x,0.48,x,0.279,=," 13,948,820 ",=," 9,430 ",=,0.009,=,0.072,=,0.264,,,,,,,,,
20,2000,Market 60-119 lbs,"1,222.5",x,41,x,5.4,=," 97,827,629 ",x,0.48,x,0.279,=," 13,114,230 ",=," 8,866 ",=,0.009,=,0.068,=,0.248,,,,,,,,,
21,2000,Market 120-179 lbs,992.5,x,68,x,5.4,=," 132,670,671 ",x,0.48,x,0.279,=," 17,785,096 ",=," 12,024 ",=,0.012,=,0.092,=,0.337,,,,,,,,,
22,2000,Market over 180 lbs,787.5,x,91,x,5.4,=," 140,858,747 ",x,0.48,x,0.279,=," 18,882,744 ",=," 12,766 ",=,0.013,=,0.097,=,0.357,,,,,,,,,
0,2000,Poultry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2000,Layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2000,Hens > 1 yr,"12,480.0",x,2,x,10.1,=," 82,933,793 ",x,0.39,x,0.015,=," 485,163 ",=, 328 ,=,0.000,=,0.003,=,0.009,,,,,,,,,
24,2000,Pullets,"3,272.0",x,2,x,10.1,=," 21,743,539 ",x,0.39,x,0.015,=," 127,200 ",=, 86 ,=,0.000,=,0.001,=,0.002,,,,,,,,,
25,2000,Chickens,63.0,x,2,x,10.9,=," 449,782 ",x,0.39,x,0.015,=," 2,631 ",=, 2 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
26,2000,Broilers,"8,036.4",x,1,x,15.7,=," 41,359,147 ",x,0.36,x,0.015,=," 223,339 ",=, 151 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
27,2000,Turkeys,"14,500.0",x,7,x,9.3,=," 334,097,883 ",x,0.36,x,0.015,=," 1,804,129 ",=," 1,220 ",=,0.001,=,0.009,=,0.034,,,,,,,,,
0,2000,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2000,Sheep on Feed,69.5,x,25,x,9.0,=," 5,719,100 ",x,0.36,x,0.008,=," 16,471 ",=, 11 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
30,2000,Sheep Not on Feed,95.5,x,80,x,9.0,=," 25,157,241 ",x,0.19,x,0.003,=," 12,499 ",=, 8 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
31,2000,Goats,15.7,x,64,x,9.5,=," 3,477,753 ",x,0.17,x,0.008,=," 4,730 ",=, 3 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
32,2000,Horses,83.5,x,450,x,9.2,=," 126,508,088 ",x,0.33,x,0.008,=," 333,981 ",=, 226 ,=,0.000,=,0.002,=,0.006,,,,,,,,,
,2000,TOTAL,,,,,,,,,,,,," 119,301,931 ",," 80,655 ",,0.081,,0.616,,2.258,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,2001,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
13,,Dairy Cattle,,,,,[kg VS/head/year],,,,,,,,,,,,,,,,,,,,,,,,,
2,2001,Dairy Cows,520.0,,x,,"2,258.5",=," 1,174,441,859 ",x,0.24,x,0.125,=," 35,219,928 ",=," 23,811 ",=,0.024,=,0.182,=,0.667,,,,,,,,,
3,2001,Dairy Replacement Heifers,290.0,,x,,"1,208.6",=," 350,492,620 ",x,0.17,x,0.011,=," 666,887 ",=, 451 ,=,0.000,=,0.003,=,0.013,,,,,,,,,
0,2001,Beef Cattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2001,Feedlot Heifers,92.8,,x,,678.6,=," 62,979,557 ",x,0.33,x,0.011,=," 238,012 ",=, 161 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
16,2001,Feedlot Steer,161.1,,x,,660.9,=," 106,474,920 ",x,0.33,x,0.011,=," 402,389 ",=, 272 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
12,2001,Bulls,40.0,,x,,"1,643.8",=," 65,751,352 ",x,0.17,x,0.008,=," 89,422 ",=, 60 ,=,0.000,=,0.000,=,0.002,,,,,,,,,
14,2001,Calves,530.0,x,122,x,6.9,=," 164,589,072 ",x,0.17,x,0.008,=," 223,841 ",=, 151 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
6,2001,Beef Cows,410.0,,x,,"1,589.8",=," 651,836,680 ",x,0.17,x,0.008,=," 886,498 ",=, 599 ,=,0.001,=,0.005,=,0.017,,,,,,,,,
7,2001,Beef Replacement Heifers,100.0,,x,,"1,028.5",=," 102,852,319 ",x,0.17,x,0.008,=," 139,879 ",=, 95 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
11,2001,Steer Stockers,470.0,,x,,975.6,=," 458,528,065 ",x,0.17,x,0.008,=," 623,598 ",=, 422 ,=,0.000,=,0.003,=,0.012,,,,,,,,,
10,2001,Heifer Stockers,180.0,,x,,"1,028.5",=," 185,134,175 ",x,0.17,x,0.008,=," 251,782 ",=, 170 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
0,2001,Swine,,,,,[kg VS/1000 kg animal mass/day],,,,,,,,,,,,,,,,,,,,,,,,,
18,2001,Breeding Swine,585.0,x,198,x,2.7,=," 112,300,805 ",x,0.48,x,0.282,=," 15,197,631 ",=," 10,275 ",=,0.010,=,0.078,=,0.288,,,,,,,,,
19,2001,Market Under 60 lbs,"2,120.0",x,16,x,8.8,=," 108,133,907 ",x,0.48,x,0.282,=," 14,646,653 ",=," 9,902 ",=,0.010,=,0.076,=,0.277,,,,,,,,,
20,2001,Market 60-119 lbs,"1,300.0",x,41,x,5.4,=," 104,029,380 ",x,0.48,x,0.282,=," 14,090,698 ",=," 9,526 ",=,0.010,=,0.073,=,0.267,,,,,,,,,
21,2001,Market 120-179 lbs,"1,057.5",x,68,x,5.4,=," 141,359,430 ",x,0.48,x,0.282,=," 19,147,024 ",=," 12,945 ",=,0.013,=,0.099,=,0.362,,,,,,,,,
22,2001,Market over 180 lbs,762.5,x,91,x,5.4,=," 136,387,041 ",x,0.48,x,0.282,=," 18,473,518 ",=," 12,489 ",=,0.012,=,0.095,=,0.350,,,,,,,,,
0,2001,Poultry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2001,Layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2001,Hens > 1 yr,"12,215.0",x,2,x,10.1,=," 81,220,262 ",x,0.39,x,0.015,=," 475,139 ",=, 321 ,=,0.000,=,0.002,=,0.009,,,,,,,,,
24,2001,Pullets,"3,529.0",x,2,x,10.1,=," 23,465,109 ",x,0.39,x,0.015,=," 137,271 ",=, 93 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
25,2001,Chickens,59.0,x,2,x,10.9,=," 421,871 ",x,0.39,x,0.015,=," 2,468 ",=, 2 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
26,2001,Broilers,"7,981.8",x,1,x,15.8,=," 41,515,431 ",x,0.36,x,0.015,=," 224,183 ",=, 152 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
27,2001,Turkeys,"14,666.7",x,7,x,9.2,=," 334,146,152 ",x,0.36,x,0.015,=," 1,804,389 ",=," 1,220 ",=,0.001,=,0.009,=,0.034,,,,,,,,,
0,2001,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2001,Sheep on Feed,80.1,x,25,x,8.9,=," 6,530,083 ",x,0.36,x,0.008,=," 18,807 ",=, 13 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
30,2001,Sheep Not on Feed,89.9,x,80,x,8.9,=," 23,432,256 ",x,0.19,x,0.003,=," 11,642 ",=, 8 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
31,2001,Goats,17.7,x,64,x,9.5,=," 3,932,334 ",x,0.17,x,0.008,=," 5,348 ",=, 4 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
32,2001,Horses,88.2,x,450,x,8.8,=," 127,851,880 ",x,0.33,x,0.008,=," 337,529 ",=, 228 ,=,0.000,=,0.002,=,0.006,,,,,,,,,
,2001,TOTAL,,,,,,,,,,,,," 123,314,536 ",," 83,368 ",,0.083,,0.637,,2.334,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,2002,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
14,,Dairy Cattle,,,,,[kg VS/head/year],,,,,,,,,,,,,,,,,,,,,,,,,
2,2002,Dairy Cows,500.0,,x,,"2,266.8",=," 1,133,377,184 ",x,0.24,x,0.133,=," 36,127,464 ",=," 24,424 ",=,0.024,=,0.187,=,0.684,,,,,,,,,
3,2002,Dairy Replacement Heifers,290.0,,x,,"1,207.5",=," 350,179,078 ",x,0.17,x,0.011,=," 666,274 ",=, 450 ,=,0.000,=,0.003,=,0.013,,,,,,,,,
0,2002,Beef Cattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2002,Feedlot Heifers,92.4,,x,,683.5,=," 63,177,868 ",x,0.33,x,0.011,=," 238,801 ",=, 161 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
16,2002,Feedlot Steer,164.6,,x,,667.1,=," 109,827,545 ",x,0.33,x,0.011,=," 415,128 ",=, 281 ,=,0.000,=,0.002,=,0.008,,,,,,,,,
12,2002,Bulls,35.0,,x,,"1,647.7",=," 57,668,069 ",x,0.17,x,0.008,=," 78,429 ",=, 53 ,=,0.000,=,0.000,=,0.001,,,,,,,,,
14,2002,Calves,540.0,x,122,x,7.1,=," 170,229,708 ",x,0.17,x,0.008,=," 231,512 ",=, 157 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
6,2002,Beef Cows,400.0,,x,,"1,593.4",=," 637,371,896 ",x,0.17,x,0.008,=," 866,826 ",=, 586 ,=,0.001,=,0.004,=,0.016,,,,,,,,,
7,2002,Beef Replacement Heifers,100.0,,x,,"1,031.8",=," 103,179,165 ",x,0.17,x,0.008,=," 140,324 ",=, 95 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
11,2002,Steer Stockers,465.0,,x,,977.8,=," 454,661,733 ",x,0.17,x,0.008,=," 618,340 ",=, 418 ,=,0.000,=,0.003,=,0.012,,,,,,,,,
10,2002,Heifer Stockers,170.0,,x,,"1,031.8",=," 175,404,580 ",x,0.17,x,0.008,=," 238,550 ",=, 161 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
0,2002,Swine,,,,,[kg VS/1000 kg animal mass/day],,,,,,,,,,,,,,,,,,,,,,,,,
18,2002,Breeding Swine,577.5,x,198,x,2.7,=," 111,330,580 ",x,0.48,x,0.278,=," 14,878,900 ",=," 10,059 ",=,0.010,=,0.077,=,0.282,,,,,,,,,
19,2002,Market Under 60 lbs,"2,127.5",x,16,x,8.8,=," 108,516,456 ",x,0.48,x,0.279,=," 14,522,890 ",=," 9,818 ",=,0.010,=,0.075,=,0.275,,,,,,,,,
20,2002,Market 60-119 lbs,"1,390.0",x,41,x,5.4,=," 111,231,414 ",x,0.48,x,0.279,=," 14,886,236 ",=," 10,064 ",=,0.010,=,0.077,=,0.282,,,,,,,,,
21,2002,Market 120-179 lbs,"1,122.5",x,68,x,5.4,=," 150,048,189 ",x,0.48,x,0.279,=," 20,081,133 ",=," 13,576 ",=,0.014,=,0.104,=,0.380,,,,,,,,,
22,2002,Market over 180 lbs,832.5,x,91,x,5.4,=," 148,907,818 ",x,0.48,x,0.279,=," 19,928,515 ",=," 13,473 ",=,0.013,=,0.103,=,0.377,,,,,,,,,
0,2002,Poultry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,2002,Layers,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,2002,Hens > 1 yr,"11,780.0",x,2,x,10.1,=," 78,373,642 ",x,0.39,x,0.015,=," 458,486 ",=, 310 ,=,0.000,=,0.002,=,0.009,,,,,,,,,
24,2002,Pullets,"3,175.0",x,2,x,10.1,=," 21,123,626 ",x,0.39,x,0.015,=," 123,573 ",=, 84 ,=,0.000,=,0.001,=,0.002,,,,,,,,,
25,2002,Chickens,50.0,x,2,x,10.9,=," 358,065 ",x,0.39,x,0.015,=," 2,095 ",=, 1 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
26,2002,Broilers,"8,036.4",x,1,x,16.0,=," 42,239,129 ",x,0.36,x,0.015,=," 228,091 ",=, 154 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
27,2002,Turkeys,"14,666.7",x,7,x,9.1,=," 330,354,208 ",x,0.36,x,0.015,=," 1,783,913 ",=," 1,206 ",=,0.001,=,0.009,=,0.034,,,,,,,,,
0,2002,Other,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29,2002,Sheep on Feed,75.9,x,25,x,8.8,=," 6,124,830 ",x,0.36,x,0.008,=," 17,640 ",=, 12 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
30,2002,Sheep Not on Feed,84.1,x,80,x,8.8,=," 21,701,025 ",x,0.19,x,0.003,=," 10,782 ",=, 7 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
31,2002,Goats,19.8,x,64,x,9.5,=," 4,386,915 ",x,0.17,x,0.008,=," 5,966 ",=, 4 ,=,0.000,=,0.000,=,0.000,,,,,,,,,
32,2002,Horses,92.8,x,450,x,8.4,=," 128,604,268 ",x,0.33,x,0.008,=," 339,515 ",=, 230 ,=,0.000,=,0.002,=,0.006,,,,,,,,,
,2002,TOTAL,,,,,,,,,,,,," 126,889,383 ",," 85,785 ",,0.086,,0.655,,2.402,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,CH4 from Manure Management,,,,,,,2003,,,,,,,,,,,,,,,,,,,,,,,
,,,Number of Animals ('000 head),,Typical Animal Mass (TAM) (kg),,Volatile Solids (VS) ,,"Total VS
(kg/yr)",,Max Pot. Emissions (m3 CH4/ kg VS),,Weighted MCF,,"Emissions
(m3 CH4)",,Emissions (Metric Tons CH4),,Emissions (MMTCH4),,Emissions (MMTCE),,Emissions  (MMTCO2E),,,,,,,,,
15,,Dairy Cattle,,,,,[kg VS/head/year],,,,,,,,,,,,,,,,,,,,,,,,,
2,2003,Dairy Cows,480.0,,x,,"2,270.1",=," 1,089,631,239 ",x,0.24,x,0.138,=," 36,080,883 ",=," 24,393 ",=,0.024,=,0.186,=,0.683,,,,,,,,,
3,2003,Dairy Replacement Heifers,295.0,,x,,"1,210.4",=," 357,055,496 ",x,0.17,x,0.011,=," 677,814 ",=, 458 ,=,0.000,=,0.003,=,0.013,,,,,,,,,
0,2003,Beef Cattle,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,2003,Feedlot Heifers,106.1,,x,,674.1,=," 71,536,635 ",x,0.33,x,0.011,=," 269,468 ",=, 182 ,=,0.000,=,0.001,=,0.005,,,,,,,,,
16,2003,Feedlot Steer,191.0,,x,,657.5,=," 125,586,479 ",x,0.33,x,0.011,=," 473,067 ",=, 320 ,=,0.000,=,0.002,=,0.009,,,,,,,,,
12,2003,Bulls,35.0,,x,,"1,678.6",=," 58,749,370 ",x,0.17,x,0.008,=," 79,899 ",=, 54 ,=,0.000,=,0.000,=,0.002,,,,,,,,,
14,2003,Calves,500.0,x,122,x,7.2,=," 160,124,406 ",x,0.17,x,0.008,=," 217,769 ",=, 147 ,=,0.000,=,0.001,=,0.004,,,,,,,,,
6,2003,Beef Cows,400.0,,x,,"1,618.0",=," 647,199,561 ",x,0.17,x,0.008,=," 880,191 ",=, 595 ,=,0.001,=,0.005,=,0.017,,,,,,,,,
7,2003,Beef Replacement Heifers,100.0,,x,,"1,043.0",=," 104,296,062 ",x,0.17,x,0.008,=," 141,843 ",=, 96 ,=,0.000,=,0.001,=,0.003,,,,,,,,,
11,2003,Steer Stockers,460.0,,x,,974.9,=," 448,465,385 ",x,0.17,x,0.008,=," 609,913 ",=, 412 ,=,0.000,=,0.003,=,0.012,,,,,,,,,
