,Minnesota,2. Enteric Fermentation Emissions in Minnesota,,,,,,,,,,,,,
7,2001,Beef Replacement Heifers,100.0,x,60.7,=," 6,074,766 ",=,0.0061,=,0.046,=,0.170,,
8,2001,   Replacements 0-12 mos.,0.0,x,56.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2001,   Replacements 12-24 mos.,0.0,x,65.3,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2001,Heifer Stockers,180.0,x,60.0,=," 10,796,287 ",=,0.0108,=,0.082,=,0.302,,
11,2001,Steer Stockers,470.0,x,58.0,=," 27,277,208 ",=,0.0273,=,0.208,=,0.764,,
15,2001,Feedlot Heifers,92.8,x,39.6,=," 3,679,870 ",=,0.0037,=,0.028,=,0.103,,
16,2001,Feedlot Steer,161.1,x,38.6,=," 6,226,590 ",=,0.0062,=,0.048,=,0.174,,
12,2001,Bulls,40.0,x,93.1,=," 3,722,385 ",=,0.0037,=,0.028,=,0.104,,
,2001,Other,,,,,,,,,,,,,
28,2001,Sheep,170.0,x,8.0,=," 1,360,000 ",=,0.0014,=,0.010,=,0.038,,
31,2001,Goats,17.7,x,5.0,=," 88,598 ",=,0.0001,=,0.001,=,0.002,,
17,2001,Swine,"5,825.0",x,1.5,=," 8,737,500 ",=,0.0087,=,0.067,=,0.245,,
32,2001,Horses,88.2,x,18.0,=," 1,586,768 ",=,0.0016,=,0.012,=,0.044,,
,,TOTAL,,,,," 183,107,235 ",,0.1831,,1.398,,5.127,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2002,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
14,,Dairy Cattle,,,,,,,,,,,,,
2,2002,Dairy Cows,500.0,x,117.1,=," 58,573,251 ",=,0.0586,=,0.447,=,1.640,,
3,2002,Dairy Replacement Heifers,290.0,x,54.3,=," 15,754,934 ",=,0.0158,=,0.120,=,0.441,,
4,2002,   Replacements 0-12 mos.,0.0,x,43.3,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2002,   Replacements 12-24 mos.,0.0,x,65.4,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2002,Beef Cattle,,,,,,,,,,,,,
6,2002,Beef Cows,400.0,x,90.2,=," 36,083,572 ",=,0.0361,=,0.276,=,1.010,,
7,2002,Beef Replacement Heifers,100.0,x,60.9,=," 6,093,005 ",=,0.0061,=,0.047,=,0.171,,
8,2002,   Replacements 0-12 mos.,0.0,x,56.3,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2002,   Replacements 12-24 mos.,0.0,x,65.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2002,Heifer Stockers,170.0,x,60.1,=," 10,222,368 ",=,0.0102,=,0.078,=,0.286,,
11,2002,Steer Stockers,465.0,x,58.2,=," 27,047,205 ",=,0.0270,=,0.207,=,0.757,,
15,2002,Feedlot Heifers,92.4,x,39.9,=," 3,692,251 ",=,0.0037,=,0.028,=,0.103,,
16,2002,Feedlot Steer,164.6,x,39.0,=," 6,423,816 ",=,0.0064,=,0.049,=,0.180,,
12,2002,Bulls,35.0,x,93.3,=," 3,264,766 ",=,0.0033,=,0.025,=,0.091,,
,2002,Other,,,,,,,,,,,,,
28,2002,Sheep,160.0,x,8.0,=," 1,280,000 ",=,0.0013,=,0.010,=,0.036,,
31,2002,Goats,19.8,x,5.0,=," 98,840 ",=,0.0001,=,0.001,=,0.003,,
17,2002,Swine,"6,050.0",x,1.5,=," 9,075,000 ",=,0.0091,=,0.069,=,0.254,,
32,2002,Horses,92.8,x,18.0,=," 1,669,860 ",=,0.0017,=,0.013,=,0.047,,
,,TOTAL,,,,," 179,278,867 ",,0.1793,,1.369,,5.020,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2003,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
15,,Dairy Cattle,,,,,,,,,,,,,
2,2003,Dairy Cows,480.0,x,117.0,=," 56,176,836 ",=,0.0562,=,0.429,=,1.573,,
3,2003,Dairy Replacement Heifers,295.0,x,54.2,=," 15,997,228 ",=,0.0160,=,0.122,=,0.448,,
4,2003,   Replacements 0-12 mos.,0.0,x,43.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2003,   Replacements 12-24 mos.,0.0,x,65.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2003,Beef Cattle,,,,,,,,,,,,,
6,2003,Beef Cows,400.0,x,91.6,=," 36,639,946 ",=,0.0366,=,0.280,=,1.026,,
7,2003,Beef Replacement Heifers,100.0,x,62.5,=," 6,250,122 ",=,0.0063,=,0.048,=,0.175,,
8,2003,   Replacements 0-12 mos.,0.0,x,57.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2003,   Replacements 12-24 mos.,0.0,x,67.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2003,Heifer Stockers,180.0,x,60.0,=," 10,801,270 ",=,0.0108,=,0.082,=,0.302,,
11,2003,Steer Stockers,460.0,x,58.0,=," 26,678,593 ",=,0.0267,=,0.204,=,0.747,,
15,2003,Feedlot Heifers,106.1,x,39.4,=," 4,179,144 ",=,0.0042,=,0.032,=,0.117,,
16,2003,Feedlot Steer,191.0,x,38.5,=," 7,344,031 ",=,0.0073,=,0.056,=,0.206,,
12,2003,Bulls,35.0,x,95.0,=," 3,325,981 ",=,0.0033,=,0.025,=,0.093,,
,2003,Other,,,,,,,,,,,,,
28,2003,Sheep,150.0,x,8.0,=," 1,200,000 ",=,0.0012,=,0.009,=,0.034,,
31,2003,Goats,23.2,x,5.0,=," 115,862 ",=,0.0001,=,0.001,=,0.003,,
17,2003,Swine,"6,350.0",x,1.5,=," 9,525,000 ",=,0.0095,=,0.073,=,0.267,,
32,2003,Horses,92.2,x,18.0,=," 1,660,392 ",=,0.0017,=,0.013,=,0.046,,
,,TOTAL,,,,," 179,894,405 ",,0.1799,,1.374,,5.037,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2004,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
16,,Dairy Cattle,,,,,,,,,,,,,
2,2004,Dairy Cows,465.0,x,115.3,=," 53,595,246 ",=,0.0536,=,0.409,=,1.501,,
3,2004,Dairy Replacement Heifers,280.0,x,53.1,=," 14,867,613 ",=,0.0149,=,0.114,=,0.416,,
4,2004,   Replacements 0-12 mos.,0.0,x,42.3,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2004,   Replacements 12-24 mos.,0.0,x,63.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2004,Beef Cattle,,,,,,,,,,,,,
6,2004,Beef Cows,395.0,x,92.3,=," 36,444,820 ",=,0.0364,=,0.278,=,1.020,,
7,2004,Beef Replacement Heifers,100.0,x,63.2,=," 6,318,527 ",=,0.0063,=,0.048,=,0.177,,
8,2004,   Replacements 0-12 mos.,0.0,x,58.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2004,   Replacements 12-24 mos.,0.0,x,67.9,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2004,Heifer Stockers,190.0,x,59.5,=," 11,307,690 ",=,0.0113,=,0.086,=,0.317,,
11,2004,Steer Stockers,450.0,x,57.5,=," 25,889,149 ",=,0.0259,=,0.198,=,0.725,,
15,2004,Feedlot Heifers,100.7,x,39.0,=," 3,933,962 ",=,0.0039,=,0.030,=,0.110,,
16,2004,Feedlot Steer,178.6,x,38.1,=," 6,800,581 ",=,0.0068,=,0.052,=,0.190,,
12,2004,Bulls,35.0,x,95.8,=," 3,354,547 ",=,0.0034,=,0.026,=,0.094,,
,2004,Other,,,,,,,,,,,,,
28,2004,Sheep,140.0,x,8.0,=," 1,120,000 ",=,0.0011,=,0.009,=,0.031,,
31,2004,Goats,26.6,x,5.0,=," 132,884 ",=,0.0001,=,0.001,=,0.004,,
17,2004,Swine,"6,550.0",x,1.5,=," 9,825,000 ",=,0.0098,=,0.075,=,0.275,,
32,2004,Horses,91.7,x,18.0,=," 1,650,924 ",=,0.0017,=,0.013,=,0.046,,
,,TOTAL,,,,," 175,240,943 ",,0.1752,,1.338,,4.907,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2005,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
17,,Dairy Cattle,,,,,,,,,,,,,
2,2005,Dairy Cows,460.0,x,117.1,=," 53,843,864 ",=,0.0538,=,0.411,=,1.508,,
3,2005,Dairy Replacement Heifers,270.0,x,53.0,=," 14,302,331 ",=,0.0143,=,0.109,=,0.400,,
4,2005,   Replacements 0-12 mos.,0.0,x,42.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2005,   Replacements 12-24 mos.,0.0,x,63.7,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2005,Beef Cattle,,,,,,,,,,,,,
6,2005,Beef Cows,395.0,x,92.4,=," 36,510,999 ",=,0.0365,=,0.279,=,1.022,,
7,2005,Beef Replacement Heifers,95.0,x,63.4,=," 6,019,892 ",=,0.0060,=,0.046,=,0.169,,
8,2005,   Replacements 0-12 mos.,0.0,x,58.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2005,   Replacements 12-24 mos.,0.0,x,68.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2005,Heifer Stockers,190.0,x,59.8,=," 11,367,664 ",=,0.0114,=,0.087,=,0.318,,
11,2005,Steer Stockers,440.0,x,57.7,=," 25,402,392 ",=,0.0254,=,0.194,=,0.711,,
15,2005,Feedlot Heifers,94.5,x,39.3,=," 3,715,209 ",=,0.0037,=,0.028,=,0.104,,
16,2005,Feedlot Steer,169.0,x,38.2,=," 6,456,336 ",=,0.0065,=,0.049,=,0.181,,
12,2005,Bulls,40.0,x,96.1,=," 3,842,458 ",=,0.0038,=,0.029,=,0.108,,
,2005,Other,,,,,,,,,,,,,
28,2005,Sheep,145.0,x,8.0,=," 1,160,000 ",=,0.0012,=,0.009,=,0.032,,
31,2005,Goats,30.0,x,5.0,=," 149,906 ",=,0.0001,=,0.001,=,0.004,,
17,2005,Swine,"6,575.0",x,1.5,=," 9,862,500 ",=,0.0099,=,0.075,=,0.276,,
32,2005,Horses,91.2,x,18.0,=," 1,641,456 ",=,0.0016,=,0.013,=,0.046,,
,,TOTAL,,,,," 174,275,007 ",,0.1743,,1.331,,4.880,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2006,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
18,,Dairy Cattle,,,,,,,,,,,,,
2,2006,Dairy Cows,450.0,x,118.8,=," 53,457,697 ",=,0.0535,=,0.408,=,1.497,,
3,2006,Dairy Replacement Heifers,270.0,x,52.9,=," 14,284,250 ",=,0.0143,=,0.109,=,0.400,,
4,2006,   Replacements 0-12 mos.,0.0,x,42.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2006,   Replacements 12-24 mos.,0.0,x,63.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2006,Beef Cattle,,,,,,,,,,,,,
6,2006,Beef Cows,390.0,x,93.1,=," 36,306,468 ",=,0.0363,=,0.277,=,1.017,,
7,2006,Beef Replacement Heifers,95.0,x,64.1,=," 6,086,540 ",=,0.0061,=,0.046,=,0.170,,
8,2006,   Replacements 0-12 mos.,0.0,x,59.4,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2006,   Replacements 12-24 mos.,0.0,x,68.8,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2006,Heifer Stockers,180.0,x,59.5,=," 10,703,867 ",=,0.0107,=,0.082,=,0.300,,
11,2006,Steer Stockers,470.0,x,57.6,=," 27,057,891 ",=,0.0271,=,0.207,=,0.758,,
15,2006,Feedlot Heifers,96.7,x,39.2,=," 3,791,097 ",=,0.0038,=,0.029,=,0.106,,
16,2006,Feedlot Steer,175.8,x,38.1,=," 6,700,376 ",=,0.0067,=,0.051,=,0.188,,
12,2006,Bulls,35.0,x,96.8,=," 3,388,719 ",=,0.0034,=,0.026,=,0.095,,
,2006,Other,,,,,,,,,,,,,
28,2006,Sheep,155.0,x,8.0,=," 1,240,000 ",=,0.0012,=,0.009,=,0.035,,
31,2006,Goats,33.4,x,5.0,=," 166,928 ",=,0.0002,=,0.001,=,0.005,,
17,2006,Swine,"6,750.0",x,1.5,=," 10,125,000 ",=,0.0101,=,0.077,=,0.284,,
32,2006,Horses,90.7,x,18.0,=," 1,631,988 ",=,0.0016,=,0.012,=,0.046,,
,,TOTAL,,,,," 174,940,820 ",,0.1749,,1.336,,4.898,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2007,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
19,,Dairy Cattle,,,,,,,,,,,,,
2,2007,Dairy Cows,455.0,x,123.0,=," 55,984,220 ",=,0.0560,=,0.428,=,1.568,,
3,2007,Dairy Replacement Heifers,270.0,x,54.9,=," 14,832,958 ",=,0.0148,=,0.113,=,0.415,,
4,2007,   Replacements 0-12 mos.,0.0,x,43.8,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2007,   Replacements 12-24 mos.,0.0,x,66.1,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2007,Beef Cattle,,,,,,,,,,,,,
6,2007,Beef Cows,405.0,x,91.4,=," 37,018,469 ",=,0.0370,=,0.283,=,1.037,,
7,2007,Beef Replacement Heifers,100.0,x,62.9,=," 6,291,695 ",=,0.0063,=,0.048,=,0.176,,
8,2007,   Replacements 0-12 mos.,0.0,x,58.3,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2007,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2007,Heifer Stockers,175.0,x,58.1,=," 10,174,430 ",=,0.0102,=,0.078,=,0.285,,
11,2007,Steer Stockers,480.0,x,56.2,=," 26,993,362 ",=,0.0270,=,0.206,=,0.756,,
15,2007,Feedlot Heifers,92.0,x,42.0,=," 3,869,263 ",=,0.0039,=,0.030,=,0.108,,
16,2007,Feedlot Steer,168.8,x,41.2,=," 6,946,263 ",=,0.0069,=,0.053,=,0.194,,
12,2007,Bulls,35.0,x,95.1,=," 3,329,691 ",=,0.0033,=,0.025,=,0.093,,
,2007,Other,,,,,,,,,,,,,
28,2007,Sheep,150.0,x,8.0,=," 1,200,000 ",=,0.0012,=,0.009,=,0.034,,
31,2007,Goats,36.8,x,5.0,=," 183,950 ",=,0.0002,=,0.001,=,0.005,,
17,2007,Swine,"7,225.0",x,1.5,=," 10,837,500 ",=,0.0108,=,0.083,=,0.303,,
32,2007,Horses,90.1,x,18.0,=," 1,622,520 ",=,0.0016,=,0.012,=,0.045,,
,,TOTAL,,,,," 179,284,321 ",,0.1793,,1.369,,5.020,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2008,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
20,,Dairy Cattle,,,,,,,,,,,,,
2,2008,Dairy Cows,463.0,x,123.0,=," 56,945,994 ",=,0.0569,=,0.435,=,1.594,,
3,2008,Dairy Replacement Heifers,270.0,x,54.7,=," 14,775,323 ",=,0.0148,=,0.113,=,0.414,,
4,2008,   Replacements 0-12 mos.,0.0,x,43.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2008,   Replacements 12-24 mos.,0.0,x,65.8,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2008,Beef Cattle,,,,,,,,,,,,,
6,2008,Beef Cows,397.0,x,91.4,=," 36,288,484 ",=,0.0363,=,0.277,=,1.016,,
7,2008,Beef Replacement Heifers,100.0,x,62.9,=," 6,290,856 ",=,0.0063,=,0.048,=,0.176,,
8,2008,   Replacements 0-12 mos.,0.0,x,58.3,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2008,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2008,Heifer Stockers,175.0,x,58.1,=," 10,159,196 ",=,0.0102,=,0.078,=,0.284,,
11,2008,Steer Stockers,445.0,x,56.2,=," 25,000,690 ",=,0.0250,=,0.191,=,0.700,,
15,2008,Feedlot Heifers,100.6,x,43.1,=," 4,332,165 ",=,0.0043,=,0.033,=,0.121,,
16,2008,Feedlot Steer,185.9,x,42.0,=," 7,809,762 ",=,0.0078,=,0.060,=,0.219,,
12,2008,Bulls,40.0,x,95.1,=," 3,805,361 ",=,0.0038,=,0.029,=,0.107,,
,2008,Other,,,,,,,,,,,,,
28,2008,Sheep,145.0,x,8.0,=," 1,160,000 ",=,0.0012,=,0.009,=,0.032,,
31,2008,Goats,36.2,x,5.0,=," 180,881 ",=,0.0002,=,0.001,=,0.005,,
17,2008,Swine,"7,500.0",x,1.5,=," 11,250,000 ",=,0.0113,=,0.086,=,0.315,,
32,2008,Horses,85.4,x,18.0,=," 1,536,998 ",=,0.0015,=,0.012,=,0.043,,
,,TOTAL,,,,," 179,535,711 ",,0.1795,,1.371,,5.027,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2009,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
21,,Dairy Cattle,,,,,,,,,,,,,
2,2009,Dairy Cows,468.0,x,123.8,=," 57,925,177 ",=,0.0579,=,0.442,=,1.622,,
3,2009,Dairy Replacement Heifers,285.0,x,54.6,=," 15,566,556 ",=,0.0156,=,0.119,=,0.436,,
4,2009,   Replacements 0-12 mos.,0.0,x,43.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2009,   Replacements 12-24 mos.,0.0,x,65.7,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2009,Beef Cattle,,,,,,,,,,,,,
6,2009,Beef Cows,392.0,x,91.4,=," 35,821,622 ",=,0.0358,=,0.274,=,1.003,,
7,2009,Beef Replacement Heifers,95.0,x,62.9,=," 5,975,692 ",=,0.0060,=,0.046,=,0.167,,
8,2009,   Replacements 0-12 mos.,0.0,x,58.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2009,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2009,Heifer Stockers,165.0,x,57.9,=," 9,550,561 ",=,0.0096,=,0.073,=,0.267,,
11,2009,Steer Stockers,440.0,x,56.2,=," 24,716,911 ",=,0.0247,=,0.189,=,0.692,,
15,2009,Feedlot Heifers,91.2,x,43.4,=," 3,955,059 ",=,0.0040,=,0.030,=,0.111,,
16,2009,Feedlot Steer,170.8,x,42.3,=," 7,215,173 ",=,0.0072,=,0.055,=,0.202,,
12,2009,Bulls,40.0,x,95.1,=," 3,805,361 ",=,0.0038,=,0.029,=,0.107,,
,2009,Other,,,,,,,,,,,,,
28,2009,Sheep,140.0,x,8.0,=," 1,120,000 ",=,0.0011,=,0.009,=,0.031,,
31,2009,Goats,35.6,x,5.0,=," 177,812 ",=,0.0002,=,0.001,=,0.005,,
17,2009,Swine,"7,350.0",x,1.5,=," 11,025,000 ",=,0.0110,=,0.084,=,0.309,,
32,2009,Horses,80.6,x,18.0,=," 1,451,477 ",=,0.0015,=,0.011,=,0.041,,
,,TOTAL,,,,," 178,306,400 ",,0.1783,,1.362,,4.993,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2010,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
22,,Dairy Cattle,,,,,,,,,,,,,
2,2010,Dairy Cows,470.0,x,124.0,=," 58,271,030 ",=,0.0583,=,0.445,=,1.632,,
3,2010,Dairy Replacement Heifers,295.0,x,54.6,=," 16,095,792 ",=,0.0161,=,0.123,=,0.451,,
4,2010,   Replacements 0-12 mos.,0.0,x,43.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2010,   Replacements 12-24 mos.,0.0,x,65.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2010,Beef Cattle,,,,,,,,,,,,,
6,2010,Beef Cows,380.0,x,91.4,=," 34,717,300 ",=,0.0347,=,0.265,=,0.972,,
7,2010,Beef Replacement Heifers,95.0,x,62.9,=," 5,978,601 ",=,0.0060,=,0.046,=,0.167,,
8,2010,   Replacements 0-12 mos.,0.0,x,58.3,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2010,   Replacements 12-24 mos.,0.0,x,67.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2010,Heifer Stockers,180.0,x,58.1,=," 10,451,863 ",=,0.0105,=,0.080,=,0.293,,
11,2010,Steer Stockers,445.0,x,56.2,=," 25,030,096 ",=,0.0250,=,0.191,=,0.701,,
15,2010,Feedlot Heifers,91.2,x,43.2,=," 3,936,552 ",=,0.0039,=,0.030,=,0.110,,
16,2010,Feedlot Steer,170.8,x,42.0,=," 7,169,292 ",=,0.0072,=,0.055,=,0.201,,
12,2010,Bulls,35.0,x,95.1,=," 3,329,691 ",=,0.0033,=,0.025,=,0.093,,
,2010,Other,,,,,,,,,,,,,
28,2010,Sheep,130.0,x,8.0,=," 1,040,000 ",=,0.0010,=,0.008,=,0.029,,
31,2010,Goats,34.9,x,5.0,=," 174,743 ",=,0.0002,=,0.001,=,0.005,,
17,2010,Swine,"7,450.0",x,1.5,=," 11,175,000 ",=,0.0112,=,0.085,=,0.313,,
32,2010,Horses,75.9,x,18.0,=," 1,365,955 ",=,0.0014,=,0.010,=,0.038,,
,,TOTAL,,,,," 178,735,915 ",,0.1787,,1.365,,5.005,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2011,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
23,,Dairy Cattle,,,,,,,,,,,,,
2,2011,Dairy Cows,470.0,x,123.0,=," 57,798,891 ",=,0.0578,=,0.441,=,1.618,,
3,2011,Dairy Replacement Heifers,290.0,x,54.5,=," 15,801,518 ",=,0.0158,=,0.121,=,0.442,,
4,2011,   Replacements 0-12 mos.,0.0,x,43.4,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2011,   Replacements 12-24 mos.,0.0,x,65.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2011,Beef Cattle,,,,,,,,,,,,,
6,2011,Beef Cows,360.0,x,91.5,=," 32,925,051 ",=,0.0329,=,0.251,=,0.922,,
7,2011,Beef Replacement Heifers,90.0,x,62.9,=," 5,658,824 ",=,0.0057,=,0.043,=,0.158,,
8,2011,   Replacements 0-12 mos.,0.0,x,58.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2011,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2011,Heifer Stockers,190.0,x,58.0,=," 11,026,163 ",=,0.0110,=,0.084,=,0.309,,
11,2011,Steer Stockers,470.0,x,56.1,=," 26,353,385 ",=,0.0264,=,0.201,=,0.738,,
15,2011,Feedlot Heifers,91.2,x,43.2,=," 3,936,552 ",=,0.0039,=,0.030,=,0.110,,
16,2011,Feedlot Steer,170.8,x,42.0,=," 7,169,292 ",=,0.0072,=,0.055,=,0.201,,
12,2011,Bulls,35.0,x,95.1,=," 3,329,691 ",=,0.0033,=,0.025,=,0.093,,
,2011,Other,,,,,,,,,,,,,
28,2011,Sheep,130.0,x,8.0,=," 1,040,000 ",=,0.0010,=,0.008,=,0.029,,
31,2011,Goats,34.3,x,5.0,=," 171,674 ",=,0.0002,=,0.001,=,0.005,,
17,2011,Swine,"7,775.0",x,1.5,=," 11,662,500 ",=,0.0117,=,0.089,=,0.327,,
32,2011,Horses,71.1,x,18.0,=," 1,280,434 ",=,0.0013,=,0.010,=,0.036,,
,,TOTAL,,,,," 178,153,973 ",,0.1782,,1.360,,4.988,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2012,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
24,,Dairy Cattle,,,,,,,,,,,,,
2,2012,Dairy Cows,465.0,x,124.7,=," 58,002,896 ",=,0.0580,=,0.443,=,1.624,,
3,2012,Dairy Replacement Heifers,285.0,x,54.4,=," 15,517,239 ",=,0.0155,=,0.118,=,0.434,,
4,2012,   Replacements 0-12 mos.,0.0,x,43.4,=, -   ,=,0.0000,=,0.000,=,0.000,,
5,2012,   Replacements 12-24 mos.,0.0,x,65.5,=, -   ,=,0.0000,=,0.000,=,0.000,,
,2012,Beef Cattle,,,,,,,,,,,,,
6,2012,Beef Cows,365.0,x,91.5,=," 33,386,919 ",=,0.0334,=,0.255,=,0.935,,
7,2012,Beef Replacement Heifers,90.0,x,62.9,=," 5,659,243 ",=,0.0057,=,0.043,=,0.158,,
8,2012,   Replacements 0-12 mos.,0.0,x,58.2,=, -   ,=,0.0000,=,0.000,=,0.000,,
9,2012,   Replacements 12-24 mos.,0.0,x,67.6,=, -   ,=,0.0000,=,0.000,=,0.000,,
10,2012,Heifer Stockers,185.0,x,58.2,=," 10,768,691 ",=,0.0108,=,0.082,=,0.302,,
11,2012,Steer Stockers,465.0,x,56.1,=," 26,074,595 ",=,0.0261,=,0.199,=,0.730,,
15,2012,Feedlot Heifers,91.2,x,43.2,=," 3,936,552 ",=,0.0039,=,0.030,=,0.110,,
16,2012,Feedlot Steer,170.8,x,42.0,=," 7,169,292 ",=,0.0072,=,0.055,=,0.201,,
12,2012,Bulls,35.0,x,95.1,=," 3,329,691 ",=,0.0033,=,0.025,=,0.093,,
,2012,Other,,,,,,,,,,,,,
28,2012,Sheep,150.0,x,8.0,=," 1,200,000 ",=,0.0012,=,0.009,=,0.034,,
31,2012,Goats,33.7,x,5.0,=," 168,605 ",=,0.0002,=,0.001,=,0.005,,
17,2012,Swine,"7,812.5",x,1.5,=," 11,718,750 ",=,0.0117,=,0.089,=,0.328,,
32,2012,Horses,66.4,x,18.0,=," 1,194,912 ",=,0.0012,=,0.009,=,0.033,,
,,TOTAL,,,,," 178,127,384 ",,0.1781,,1.360,,4.988,,
,,,,,,,,,,,,,,,
,,Enteric Fermentation,,,2013,,,,,,,,,,
,,,Number of Animals        ('000 head),,Emission Factor     (kg CH4/head),,Emissions       (kg CH4),,Emissions  (MMTCH4),,Emissions  (MMTCE),,Emissions  (MMTCO2E),,
25,,Dairy Cattle,,,,,,,,,,,,,
2,2013,Dairy Cows,465.0,x,125.6,=," 58,420,512 ",=,0.0584,=,0.446,=,1.636,,
3,2013,Dairy Replacement Heifers,280.0,x,54.4,=," 15,226,661 ",=,0.0152,=,0.116,=,0.426,,
